timestamp[s];distance[m];altitude[m];speed[m/s];power[watts];heart_rate[bpm];temperature[C];left_right_balance;accumulated_power[watts];cadence[rpm];left_pco[mm];right_pco[mm];left_power_phase[degrees];left_power_phase_peak[degrees];right_power_phase[degrees];right_power_phase_peak[degrees]
962875340;95122.84;167.00;14.32;15;130;30;193;2081128;9;-7;-1;1.4062500219726567E-6|2.1234375331787115E-5;8.296875129638674E-6|1.2093750188964847E-5;3.9375000615234385E-6|2.0531250320800787E-5;5.906250092285157E-6|9.984375156005861E-6
962875341;95137.6;166.60;14.40;0;129;30;228;2081128;9;-7;-1;1.4062500219726567E-6|2.1234375331787115E-5;8.296875129638674E-6|1.2093750188964847E-5;3.9375000615234385E-6|2.0531250320800787E-5;5.906250092285157E-6|9.984375156005861E-6
962875342;95152.22;166.40;14.30;0;129;30;228;2081128;9;-7;-1;1.4062500219726567E-6|2.1234375331787115E-5;8.296875129638674E-6|1.2093750188964847E-5;3.9375000615234385E-6|2.0531250320800787E-5;5.906250092285157E-6|9.984375156005861E-6
962875343;95166.88;166.20;14.18;0;129;30;228;2081128;0;-7;-1;1.4062500219726567E-6|2.1234375331787115E-5;8.296875129638674E-6|1.2093750188964847E-5;3.9375000615234385E-6|2.0531250320800787E-5;5.906250092285157E-6|9.984375156005861E-6
962875344;95181.46;165.40;14.14;0;129;30;228;2081128;0;-7;-1;1.4062500219726567E-6|2.1234375331787115E-5;8.296875129638674E-6|1.2093750188964847E-5;3.9375000615234385E-6|2.0531250320800787E-5;5.906250092285157E-6|9.984375156005861E-6
962875345;95195.8;164.80;14.15;0;128;30;228;2081128;0;-7;-1;1.4062500219726567E-6|2.1234375331787115E-5;8.296875129638674E-6|1.2093750188964847E-5;3.9375000615234385E-6|2.0531250320800787E-5;5.906250092285157E-6|9.984375156005861E-6
962875346;95210.12;164.20;14.09;1;128;30;228;2081130;10;4;-1;1.4062500219726567E-6|2.1234375331787115E-5;8.296875129638674E-6|1.2093750188964847E-5;3.9375000615234385E-6|2.0531250320800787E-5;5.906250092285157E-6|9.984375156005861E-6
962875347;95224.5;163.80;14.15;101;128;30;181;2081231;115;-2;4;1.1250000175781252E-6|2.0531250320800787E-5;7.031250109863283E-6|1.1531250180175784E-5;3.9375000615234385E-6|2.0531250320800787E-5;5.906250092285157E-6|9.984375156005861E-6
962875348;95238.8;163.40;14.16;2;128;30;181;2081233;64;-2;4;1.1250000175781252E-6|2.0531250320800787E-5;7.031250109863283E-6|1.1531250180175784E-5;3.9375000615234385E-6|2.0531250320800787E-5;5.906250092285157E-6|9.984375156005861E-6
962875349;95253.1;162.80;14.05;20;128;30;128;2081253;96;-2;4;1.1250000175781252E-6|2.0531250320800787E-5;7.031250109863283E-6|1.1531250180175784E-5;3.9375000615234385E-6|2.0531250320800787E-5;5.906250092285157E-6|9.984375156005861E-6
962875350;95267.26;162.40;14.02;110;128;30;128;2081363;101;-4;3;2.812500043945313E-7|2.039062531860352E-5;7.5937501186523455E-6|1.2375000193359378E-5;3.9375000615234385E-6|2.0531250320800787E-5;5.906250092285157E-6|9.984375156005861E-6
962875351;95281.42;162.00;13.96;48;129;30;128;2081411;92;-4;3;1.687500026367188E-6|1.88437502944336E-5;7.031250109863283E-6|1.3640625213134768E-5;3.9375000615234385E-6|2.0531250320800787E-5;5.906250092285157E-6|9.984375156005861E-6
962875352;95295.44;161.60;13.96;18;129;30;179;2081429;61;-4;5;1.687500026367188E-6|1.88437502944336E-5;7.031250109863283E-6|1.3640625213134768E-5;3.9375000615234385E-6|2.0531250320800787E-5;5.906250092285157E-6|9.984375156005861E-6
962875353;95309.28;161.20;13.64;26;128;30;179;2081429;61;-4;5;1.687500026367188E-6|1.88437502944336E-5;7.031250109863283E-6|1.3640625213134768E-5;8.43750013183594E-7|2.137500033398438E-5;6.609375103271486E-6|1.2093750188964847E-5
962875354;95322.8;160.60;13.42;26;128;30;228;2081481;50;-4;9;1.687500026367188E-6|1.88437502944336E-5;7.031250109863283E-6|1.3640625213134768E-5;2.9531250461425787E-6|2.2078125344970708E-5;1.2093750188964847E-5|1.2234375191162112E-5
962875355;95336.24;160.20;13.27;172;127;30;169;2081481;50;-4;4;7.031250109863283E-7|2.0671875322998053E-5;7.5937501186523455E-6|1.1953125186767581E-5;2.109375032958985E-6|2.0812500325195316E-5;8.578125134033205E-6|1.3359375208740238E-5
962875356;95349.46;159.80;13.25;172;126;30;169;2081825;88;-6;2;0.0|2.0531250320800787E-5;6.609375103271486E-6|1.1531250180175784E-5;3.571875055810548E-5|1.9265625301025395E-5;6.187500096679689E-6|1.1812500184570315E-5
962875357;95362.7;159.80;13.22;177;126;30;172;2082002;86;-5;2;0.0|2.0531250320800787E-5;6.609375103271486E-6|1.1531250180175784E-5;3.571875055810548E-5|1.9265625301025395E-5;6.187500096679689E-6|1.1812500184570315E-5
962875358;95376.12;159.60;13.23;144;127;30;175;2082146;87;-5;2;0.0|2.0812500325195316E-5;7.45312511645508E-6|1.2093750188964847E-5;3.557812555590821E-5|2.0812500325195316E-5;6.328125098876955E-6|1.1390625177978518E-5
962875359;95389.4;159.40;13.16;135;127;30;174;2082281;88;-8;2;2.812500043945313E-7|2.010937531420899E-5;7.45312511645508E-6|1.167187518237305E-5;3.557812555590821E-5|2.0812500325195316E-5;6.328125098876955E-6|1.1390625177978518E-5
962875360;95402.76;159.40;13.15;11;128;30;174;2082292;65;0;2;2.812500043945313E-7|2.010937531420899E-5;7.45312511645508E-6|1.167187518237305E-5;0.0|1.982812530981446E-5;6.890625107666017E-6|1.2234375191162112E-5
962875361;95415.96;159.20;12.98;10;129;30;174;2082292;63;0;2;2.812500043945313E-7|2.010937531420899E-5;7.45312511645508E-6|1.167187518237305E-5;0.0|1.982812530981446E-5;6.890625107666017E-6|1.2234375191162112E-5
962875362;95428.96;159.20;12.77;10;128;30;128;2082312;89;-2;5;2.812500043945313E-7|2.010937531420899E-5;7.45312511645508E-6|1.167187518237305E-5;0.0|1.982812530981446E-5;6.890625107666017E-6|1.2234375191162112E-5
962875363;95441.7;159.20;12.58;12;128;30;128;2082324;65;-2;3;2.812500043945313E-7|2.010937531420899E-5;7.45312511645508E-6|1.167187518237305E-5;0.0|1.982812530981446E-5;6.890625107666017E-6|1.2234375191162112E-5
962875364;95454.12;159.00;12.35;5;127;30;228;2082329;70;-2;3;2.812500043945313E-7|2.010937531420899E-5;7.45312511645508E-6|1.167187518237305E-5;0.0|1.982812530981446E-5;6.890625107666017E-6|1.2234375191162112E-5
962875365;95466.5;159.00;12.28;176;127;30;128;2082505;82;0;6;5.625000087890626E-7|2.3062500360351568E-5;6.328125098876955E-6|1.1250000175781253E-5;1.5468750241699222E-6|1.9546875305419927E-5;6.328125098876955E-6|1.1812500184570315E-5
962875366;95478.9;159.00;12.32;238;126;30;173;2082743;85;-2;0;5.625000087890626E-7|2.3062500360351568E-5;6.328125098876955E-6|1.1250000175781253E-5;3.557812555590821E-5|2.1937500342773442E-5;6.0468750944824235E-6|1.167187518237305E-5
962875367;95491.38;158.80;12.47;225;127;30;178;2082968;89;-5;3;7.031250109863283E-7|2.559375039990235E-5;7.875000123046877E-6|1.167187518237305E-5;3.557812555590821E-5|2.1937500342773442E-5;6.0468750944824235E-6|1.167187518237305E-5
962875368;95504.0;158.80;12.56;137;127;30;177;2083105;89;-6;1;7.031250109863283E-7|2.559375039990235E-5;7.875000123046877E-6|1.167187518237305E-5;3.473437554272462E-5|2.0671875322998053E-5;6.750000105468752E-6|1.1531250180175784E-5
962875369;95516.58;158.80;12.41;139;129;30;174;2083244;88;-6;1;7.031250109863283E-7|2.559375039990235E-5;7.875000123046877E-6|1.167187518237305E-5;3.5156250549316415E-5|2.0953125327392582E-5;8.156250127441408E-6|1.2234375191162112E-5
962875370;95529.12;158.80;12.35;62;129;30;203;2083306;77;-5;4;1.8281250285644535E-6|1.982812530981446E-5;7.312500114257814E-6|1.167187518237305E-5;3.5156250549316415E-5|2.0953125327392582E-5;8.156250127441408E-6|1.2234375191162112E-5
962875371;95541.44;158.80;12.19;58;130;30;128;2083364;83;-5;4;1.8281250285644535E-6|1.982812530981446E-5;7.312500114257814E-6|1.167187518237305E-5;5.625000087890626E-7|1.9968750312011722E-5;7.031250109863283E-6|1.2093750188964847E-5
962875372;95553.56;158.60;12.06;164;130;30;171;2083528;86;-5;1;8.43750013183594E-7|2.0671875322998053E-5;6.890625107666017E-6|1.167187518237305E-5;2.812500043945313E-7|1.982812530981446E-5;6.750000105468752E-6|1.1390625177978518E-5
962875373;95565.64;158.60;12.03;144;130;30;171;2083672;84;-8;-1;1.265625019775391E-6|2.0250000316406255E-5;7.45312511645508E-6|1.2515625195556644E-5;5.625000087890626E-7|2.010937531420899E-5;6.750000105468752E-6|1.2375000193359378E-5
962875374;95577.56;158.20;11.85;61;130;30;178;2083733;83;-7;3;1.265625019775391E-6|2.0250000316406255E-5;7.45312511645508E-6|1.2515625195556644E-5;5.625000087890626E-7|2.010937531420899E-5;6.750000105468752E-6|1.2375000193359378E-5
962875375;95589.28;158.00;11.71;34;130;30;180;2083767;85;-4;3;1.265625019775391E-6|2.0250000316406255E-5;7.45312511645508E-6|1.2515625195556644E-5;8.43750013183594E-7|1.8703125292236334E-5;7.031250109863283E-6|1.3781250215332034E-5
962875376;95600.92;157.80;11.44;10;129;30;176;2083777;66;-5;3;1.265625019775391E-6|2.0250000316406255E-5;7.45312511645508E-6|1.2515625195556644E-5;8.43750013183594E-7|1.8703125292236334E-5;7.031250109863283E-6|1.3781250215332034E-5
962875377;95612.12;157.60;11.10;1;129;30;176;2083777;64;-5;3;1.265625019775391E-6|2.0250000316406255E-5;7.45312511645508E-6|1.2515625195556644E-5;8.43750013183594E-7|1.8703125292236334E-5;7.031250109863283E-6|1.3781250215332034E-5
962875378;95622.98;157.40;10.64;1;130;30;128;2083779;67;-5;3;1.265625019775391E-6|2.0250000316406255E-5;7.45312511645508E-6|1.2515625195556644E-5;8.43750013183594E-7|1.8703125292236334E-5;7.031250109863283E-6|1.3781250215332034E-5
962875379;95633.54;157.40;10.50;176;130;30;168;2083955;81;-5;3;1.1250000175781252E-6|2.0250000316406255E-5;6.187500096679689E-6|1.1531250180175784E-5;3.5156250549316415E-5|2.039062531860352E-5;6.890625107666017E-6|1.1953125186767581E-5
962875380;95644.04;157.20;10.50;306;131;30;175;2083955;81;-4;3;1.1250000175781252E-6|2.0250000316406255E-5;6.187500096679689E-6|1.1531250180175784E-5;3.5156250549316415E-5|2.039062531860352E-5;6.890625107666017E-6|1.1953125186767581E-5
962875381;95654.66;157.20;10.73;306;131;30;180;2084567;85;-4;3;3.529687555151368E-5|2.5031250391113288E-5;7.875000123046877E-6|1.2093750188964847E-5;3.557812555590821E-5|2.5031250391113288E-5;7.171875112060549E-6|1.2234375191162112E-5
962875382;95665.46;157.00;10.83;284;132;30;176;2084851;89;-4;3;3.571875055810548E-5|2.1515625336181647E-5;7.031250109863283E-6|1.1390625177978518E-5;3.557812555590821E-5|2.5031250391113288E-5;7.171875112060549E-6|1.2234375191162112E-5
962875383;95676.44;157.00;11.04;267;133;30;178;2085118;87;-3;1;9.843750153808596E-7|2.2218750347167974E-5;7.5937501186523455E-6|1.1812500184570315E-5;3.473437554272462E-5|2.0250000316406255E-5;7.171875112060549E-6|1.1390625177978518E-5
962875384;95687.86;156.80;11.09;100;134;30;190;2085218;92;-5;5;9.843750153808596E-7|2.2218750347167974E-5;7.5937501186523455E-6|1.1812500184570315E-5;3.487500054492188E-5|2.0531250320800787E-5;7.875000123046877E-6|1.1812500184570315E-5
962875385;95698.78;156.80;10.89;95;135;30;172;2085313;90;-6;4;9.843750153808596E-7|2.2218750347167974E-5;7.5937501186523455E-6|1.1812500184570315E-5;3.487500054492188E-5|2.0531250320800787E-5;7.875000123046877E-6|1.1812500184570315E-5
962875386;95709.66;156.60;10.81;203;135;30;168;2085313;90;-7;3;1.1250000175781252E-6|2.0812500325195316E-5;7.875000123046877E-6|1.2093750188964847E-5;3.487500054492188E-5|2.0531250320800787E-5;7.875000123046877E-6|1.1812500184570315E-5
962875387;95720.52;156.60;10.84;203;136;30;175;2085719;89;-7;1;0.0|2.235937534936524E-5;7.5937501186523455E-6|1.1812500184570315E-5;3.487500054492188E-5|2.0531250320800787E-5;7.875000123046877E-6|1.1812500184570315E-5
962875388;95731.36;156.40;10.90;200;137;30;177;2085919;91;-8;1;0.0|2.235937534936524E-5;7.5937501186523455E-6|1.1812500184570315E-5;1.4062500219726565E-7|2.0531250320800787E-5;7.171875112060549E-6|1.167187518237305E-5
962875389;95742.28;156.40;10.89;192;138;30;172;2086111;90;-8;1;5.625000087890626E-7|2.1515625336181647E-5;7.5937501186523455E-6|1.1953125186767581E-5;1.4062500219726565E-7|2.0531250320800787E-5;7.171875112060549E-6|1.167187518237305E-5
962875390;95753.22;156.40;10.97;108;138;30;178;2086219;96;-8;2;5.625000087890626E-7|2.1515625336181647E-5;7.5937501186523455E-6|1.1953125186767581E-5;0.0|1.9687500307617193E-5;6.890625107666017E-6|1.1531250180175784E-5
962875391;95764.24;156.40;10.93;9;139;30;178;2086228;74;-6;1;5.625000087890626E-7|2.1515625336181647E-5;7.5937501186523455E-6|1.1953125186767581E-5;0.0|1.9687500307617193E-5;6.890625107666017E-6|1.1531250180175784E-5
962875392;95775.08;156.40;10.79;41;140;30;228;2086228;55;-6;1;5.625000087890626E-7|2.1515625336181647E-5;7.5937501186523455E-6|1.1953125186767581E-5;0.0|1.9687500307617193E-5;6.890625107666017E-6|1.1531250180175784E-5
962875393;95785.84;156.40;10.57;41;140;30;128;2086310;93;-2;3;1.4062500219726567E-6|2.0671875322998053E-5;6.609375103271486E-6|1.1812500184570315E-5;8.43750013183594E-7|1.982812530981446E-5;7.875000123046877E-6|1.2234375191162112E-5
962875394;95796.38;156.20;10.50;171;140;30;176;2086481;88;-8;1;1.4062500219726567E-6|2.0671875322998053E-5;6.609375103271486E-6|1.1812500184570315E-5;3.529687555151368E-5|2.0671875322998053E-5;7.031250109863283E-6|1.1531250180175784E-5
962875395;95806.98;156.20;10.38;79;140;30;200;2086560;80;-5;6;4.21875006591797E-7|2.039062531860352E-5;6.187500096679689E-6|1.0968750171386721E-5;3.529687555151368E-5|2.0671875322998053E-5;7.031250109863283E-6|1.1531250180175784E-5
962875396;95817.26;156.20;10.25;248;141;30;156;2086808;87;-5;6;0.0|2.1234375331787115E-5;6.890625107666017E-6|1.1250000175781253E-5;3.529687555151368E-5|2.0671875322998053E-5;7.031250109863283E-6|1.1531250180175784E-5
962875397;95827.8;156.20;10.35;263;141;30;156;2087071;86;-4;1;0.0|2.1234375331787115E-5;6.890625107666017E-6|1.1250000175781253E-5;3.501562554711915E-5|2.010937531420899E-5;7.171875112060549E-6|1.1250000175781253E-5
962875398;95838.42;156.20;10.49;260;142;30;179;2087331;87;-4;1;0.0|2.4468750382324223E-5;7.45312511645508E-6|1.1953125186767581E-5;3.501562554711915E-5|2.010937531420899E-5;7.171875112060549E-6|1.1250000175781253E-5
962875399;95849.18;156.20;10.66;143;142;30;183;2087474;88;-4;1;0.0|2.4468750382324223E-5;7.45312511645508E-6|1.1953125186767581E-5;3.501562554711915E-5|2.010937531420899E-5;7.171875112060549E-6|1.1250000175781253E-5
962875400;95860.06;156.20;10.69;114;142;30;183;2087474;88;-7;0;0.0|2.4468750382324223E-5;7.45312511645508E-6|1.1953125186767581E-5;3.501562554711915E-5|1.982812530981446E-5;6.890625107666017E-6|1.1250000175781253E-5
962875401;95870.78;156.20;10.46;114;142;30;174;2087702;85;-7;1;0.0|2.4468750382324223E-5;7.45312511645508E-6|1.1953125186767581E-5;2.812500043945313E-7|1.982812530981446E-5;7.312500114257814E-6|1.2093750188964847E-5
962875402;95881.22;156.40;10.31;126;143;30;172;2087828;86;-8;1;0.0|2.4468750382324223E-5;7.45312511645508E-6|1.1953125186767581E-5;2.812500043945313E-7|1.982812530981446E-5;7.312500114257814E-6|1.2093750188964847E-5
962875403;95891.58;156.40;10.29;108;142;31;172;2087936;84;-8;1;0.0|2.4468750382324223E-5;7.45312511645508E-6|1.1953125186767581E-5;9.843750153808596E-7|1.940625030322266E-5;7.45312511645508E-6|1.1953125186767581E-5
962875404;95901.94;156.40;10.36;178;143;31;171;2088114;86;-8;1;3.459375054052735E-5|2.432812538012696E-5;7.875000123046877E-6|1.1812500184570315E-5;9.843750153808596E-7|1.940625030322266E-5;7.45312511645508E-6|1.1953125186767581E-5
962875405;95912.26;156.40;10.24;221;143;31;174;2088335;84;-8;1;3.459375054052735E-5|2.432812538012696E-5;7.875000123046877E-6|1.1812500184570315E-5;0.0|2.0531250320800787E-5;6.187500096679689E-6|1.1390625177978518E-5
962875406;95922.48;156.60;10.10;252;143;31;176;2088587;84;-7;4;3.431250053613282E-5|2.33437503647461E-5;7.734375120849611E-6|1.167187518237305E-5;2.812500043945313E-7|2.1234375331787115E-5;8.859375138427737E-6|1.2375000193359378E-5
962875407;95932.62;156.60;10.13;275;143;31;176;2088862;85;-7;4;3.487500054492188E-5|2.4750000386718755E-5;8.296875129638674E-6|1.2093750188964847E-5;2.812500043945313E-7|2.1234375331787115E-5;8.859375138427737E-6|1.2375000193359378E-5
962875408;95942.84;156.80;10.21;296;144;31;176;2089158;84;-7;1;3.487500054492188E-5|2.4750000386718755E-5;8.296875129638674E-6|1.2093750188964847E-5;2.812500043945313E-7|2.1234375331787115E-5;8.859375138427737E-6|1.2375000193359378E-5
962875409;95953.18;156.80;10.35;268;144;31;175;2089426;86;-7;1;3.557812555590821E-5|2.1796875340576176E-5;7.875000123046877E-6|1.1812500184570315E-5;2.812500043945313E-7|2.1234375331787115E-5;8.859375138427737E-6|1.2375000193359378E-5
962875410;95963.44;157.00;10.11;264;145;31;186;2089690;82;-6;1;3.557812555590821E-5|2.1796875340576176E-5;7.875000123046877E-6|1.1812500184570315E-5;2.812500043945313E-7|2.1234375331787115E-5;8.859375138427737E-6|1.2375000193359378E-5
962875411;95973.5;157.20;9.94;259;146;31;178;2089949;84;2;4;3.557812555590821E-5|2.1796875340576176E-5;7.875000123046877E-6|1.1812500184570315E-5;3.571875055810548E-5|2.0812500325195316E-5;7.312500114257814E-6|1.1250000175781253E-5
962875412;95983.32;157.40;10.06;277;146;31;178;2090226;82;0;5;1.1250000175781252E-6|2.0953125327392582E-5;8.296875129638674E-6|1.1812500184570315E-5;3.571875055810548E-5|2.0812500325195316E-5;7.312500114257814E-6|1.1250000175781253E-5
962875413;95993.32;157.40;9.92;319;147;31;177;2090545;85;0;5;1.1250000175781252E-6|2.0953125327392582E-5;8.296875129638674E-6|1.1812500184570315E-5;3.571875055810548E-5|2.0812500325195316E-5;7.312500114257814E-6|1.1250000175781253E-5
962875414;96003.5;157.60;10.13;278;147;31;180;2090823;81;0;5;1.5468750241699222E-6|2.0531250320800787E-5;8.296875129638674E-6|1.1953125186767581E-5;1.1250000175781252E-6|2.039062531860352E-5;9.562500149414064E-6|1.2515625195556644E-5
962875415;96013.74;157.60;10.30;288;148;31;182;2091111;84;0;6;1.5468750241699222E-6|2.0531250320800787E-5;8.296875129638674E-6|1.1953125186767581E-5;1.1250000175781252E-6|2.039062531860352E-5;9.562500149414064E-6|1.2515625195556644E-5
962875416;96024.06;157.80;10.18;83;148;31;182;2091111;84;0;6;1.5468750241699222E-6|2.0531250320800787E-5;8.296875129638674E-6|1.1953125186767581E-5;1.1250000175781252E-6|2.039062531860352E-5;9.562500149414064E-6|1.2515625195556644E-5
962875417;96034.16;158.00;10.10;83;149;31;178;2091277;55;0;6;1.4062500219726565E-7|2.0812500325195316E-5;7.312500114257814E-6|1.1109375173583987E-5;9.843750153808596E-7|2.039062531860352E-5;1.0125000158203127E-5|1.2234375191162112E-5
962875418;96044.14;158.20;9.94;204;150;31;178;2091481;91;-3;4;3.543750055371095E-5|2.109375032958985E-5;8.43750013183594E-6|1.2234375191162112E-5;9.843750153808596E-7|2.039062531860352E-5;1.0125000158203127E-5|1.2234375191162112E-5
962875419;96054.1;158.40;9.93;217;150;31;176;2091698;94;-3;3;3.543750055371095E-5|2.109375032958985E-5;8.43750013183594E-6|1.2234375191162112E-5;9.843750153808596E-7|2.039062531860352E-5;1.0125000158203127E-5|1.2234375191162112E-5
962875420;96064.06;158.60;9.99;172;150;31;176;2091870;92;-2;3;0.0|2.0671875322998053E-5;8.015625125244143E-6|1.1812500184570315E-5;0.0|2.109375032958985E-5;8.156250127441408E-6|1.167187518237305E-5
962875421;96074.22;158.80;9.92;104;151;31;179;2091974;97;-3;2;1.9687500307617193E-6|1.8281250285644535E-5;7.171875112060549E-6|1.2093750188964847E-5;0.0|2.109375032958985E-5;7.312500114257814E-6|1.1390625177978518E-5
962875422;96084.36;159.00;9.79;11;151;31;228;2091985;58;-6;4;1.9687500307617193E-6|1.8281250285644535E-5;7.171875112060549E-6|1.2093750188964847E-5;0.0|2.109375032958985E-5;7.312500114257814E-6|1.1390625177978518E-5
962875423;96094.16;159.00;9.60;24;151;31;128;2092009;73;-6;4;1.9687500307617193E-6|1.8281250285644535E-5;7.171875112060549E-6|1.2093750188964847E-5;0.0|2.109375032958985E-5;7.312500114257814E-6|1.1390625177978518E-5
962875424;96103.8;159.20;9.44;179;151;31;166;2092188;85;-6;4;1.4062500219726565E-7|2.109375032958985E-5;6.609375103271486E-6|1.0546875164794924E-5;0.0|2.0953125327392582E-5;7.45312511645508E-6|1.2234375191162112E-5
962875425;96113.3;159.40;9.53;237;151;31;174;2092425;90;0;2;1.4062500219726565E-7|2.109375032958985E-5;6.609375103271486E-6|1.0546875164794924E-5;0.0|2.0953125327392582E-5;7.45312511645508E-6|1.2234375191162112E-5
962875426;96122.96;159.40;9.74;130;151;31;180;2092555;90;0;2;3.557812555590821E-5|2.0953125327392582E-5;7.45312511645508E-6|1.167187518237305E-5;1.1250000175781252E-6|2.010937531420899E-5;7.45312511645508E-6|1.265625019775391E-5
