,Time,Latitude,Longitude,Elevation,Distance,Heart_rate,Speed,Cadence,Lap,HR_smooth,Distance_miles,Elevation_feet,dElevation
3014,2020-02-16 08:40:40+00:00,44.0005205757916,12.200133316218853,110.8,25923.92,157.0,11.505,0.0,1,160.2,16.108417115090656,363.51264000000003,0.0
3015,2020-02-16 08:40:41+00:00,44.00043960660696,12.200034409761429,110.6,25935.47,156.0,11.551,6.0,1,159.95,16.115593970198965,362.85648,-0.6561600000000567
3016,2020-02-16 08:40:42+00:00,44.00035914033651,12.199939610436559,110.0,25947.28,155.0,11.803,2.0,1,159.65,16.1229323822188,360.88800000000003,-1.9684799999999427
3017,2020-02-16 08:40:43+00:00,44.00027733296156,12.199845984578133,109.6,25959.12,154.0,11.841,2.0,1,159.3,16.130289435420732,359.57568,-1.3123200000000566
3018,2020-02-16 08:40:44+00:00,44.00019141845405,12.199752191081643,109.2,25970.79,153.0,11.673,2.0,1,158.9,16.137540855257438,358.26336000000003,-1.3123199999999429
3019,2020-02-16 08:40:45+00:00,44.000103659927845,12.199660912156105,108.8,25982.63,152.0,11.841,0.0,1,158.45,16.14489790845937,356.95104000000003,-1.3123199999999997
3020,2020-02-16 08:40:46+00:00,44.000016236677766,12.199574830010533,108.4,25994.37,151.0,11.738,0.0,1,157.95,16.152192824387637,355.63872000000003,-1.3123199999999997
3021,2020-02-16 08:40:47+00:00,43.999929232522845,12.199492435902357,107.8,26005.98,150.0,11.617,0.0,1,157.4,16.159406961860142,353.67024000000004,-1.9684799999999996
3022,2020-02-16 08:40:48+00:00,43.999841306358576,12.199410125613213,107.4,26017.66,149.0,11.673,0.0,1,156.8,16.166664595424212,352.35792000000004,-1.3123199999999997
3023,2020-02-16 08:40:49+00:00,43.99975220672786,12.199331670999527,107.0,26029.39,147.0,11.738,0.0,1,156.1,16.173953297625115,351.04560000000004,-1.3123199999999997
3024,2020-02-16 08:40:50+00:00,43.9996605925262,12.199253803119063,106.6,26041.02,145.0,11.617,0.0,1,155.25,16.18117986255235,349.73328,-1.3123200000000566
3025,2020-02-16 08:40:51+00:00,43.99956830777228,12.199178533628583,106.2,26052.63,143.0,11.617,0.0,1,154.35,16.188394000024857,348.42096000000004,-1.3123199999999429
3026,2020-02-16 08:40:52+00:00,43.999477699398994,12.199106616899371,105.6,26064.16,142.0,11.533,0.0,1,153.4,16.195558427678428,346.45248,-1.9684800000000564
3027,2020-02-16 08:40:53+00:00,43.99938851594925,12.199036460369825,105.2,26075.74,141.0,11.579,52.0,1,152.4,16.202753923968835,345.14016000000004,-1.3123199999999429
3028,2020-02-16 08:40:54+00:00,43.99929832667112,12.198966639116406,104.6,26087.36,139.0,11.617,256.0,1,151.35,16.209974275168705,343.17168,-1.9684800000000564
3029,2020-02-16 08:40:55+00:00,43.9992078859359,12.198894638568163,104.4,26098.94,139.0,11.579,178.0,1,150.3,16.21716977145911,342.51552000000004,-0.656159999999943
3030,2020-02-16 08:40:56+00:00,43.99911744520068,12.198822051286697,104.0,26110.5,138.0,11.551,164.0,1,149.25,16.22435284029478,341.20320000000004,-1.3123199999999997
3031,2020-02-16 08:40:57+00:00,43.99902448989451,12.19874988310039,103.8,26121.92,138.0,11.43,124.0,1,148.2,16.23144891694732,340.54704,-0.6561600000000567
3032,2020-02-16 08:40:58+00:00,43.99893421679735,12.198676960542798,103.4,26133.35,137.0,11.43,156.0,1,147.15,16.238551207327227,339.23472000000004,-1.3123199999999429
3033,2020-02-16 08:40:59+00:00,43.998843440786004,12.198604624718428,102.8,26144.78,137.0,11.43,100.0,1,146.15,16.245653497707135,337.26624,-1.9684800000000564
3034,2020-02-16 08:41:00+00:00,43.99875182658434,12.198532121255994,102.6,26156.21,137.0,11.43,60.0,1,145.15,16.252755788087043,336.61008,-0.6561599999999999
3035,2020-02-16 08:41:01+00:00,43.99866088293493,12.198460791260004,102.4,26167.64,136.0,11.43,60.0,1,144.15,16.259858078466948,335.95392000000004,-0.656159999999943
3036,2020-02-16 08:41:02+00:00,43.998571280390024,12.198389880359173,102.2,26179.19,136.0,11.551,244.0,1,143.2,16.267034933575253,335.29776000000004,-0.6561599999999999
3037,2020-02-16 08:41:03+00:00,43.9984810911119,12.198318215087056,101.8,26190.81,135.0,11.607,260.0,1,142.25,16.274255284775126,333.98544,-1.3123200000000566
3038,2020-02-16 08:41:04+00:00,43.9983912371099,12.198247220367193,101.6,26202.28,135.0,11.486,132.0,1,141.35,16.2813824300645,333.32928,-0.6561599999999999
3039,2020-02-16 08:41:05+00:00,43.998302640393376,12.198178991675377,101.2,26213.65,135.0,11.365,100.0,1,140.5,16.28844743808021,332.01696000000004,-1.3123199999999429
3040,2020-02-16 08:41:06+00:00,43.99821228347719,12.198112439364195,101.0,26224.9,135.0,11.253,170.0,1,139.7,16.29543788136752,331.36080000000004,-0.6561599999999999
3041,2020-02-16 08:41:07+00:00,43.998123183846474,12.19805016182363,101.0,26236.09,135.0,11.188,260.0,1,138.95,16.30239104229063,331.36080000000004,0.0
3042,2020-02-16 08:41:08+00:00,43.99803148582578,12.197995344176888,100.8,26247.22,136.0,11.132,232.0,1,138.3,16.309306920849544,330.70464,-0.6561600000000567
3043,2020-02-16 08:41:09+00:00,43.997938111424446,12.197948824614286,100.8,26258.25,136.0,11.02,166.0,1,137.75,16.316160662134788,330.70464,0.0
3044,2020-02-16 08:41:10+00:00,43.997843228280544,12.197912698611617,100.6,26269.29,136.0,11.048,134.0,1,137.3,16.323020617147403,330.04848,-0.6561599999999999
3045,2020-02-16 08:41:11+00:00,43.99774733930826,12.197884870693088,100.6,26280.25,136.0,10.964,78.0,1,136.95,16.329830862341083,330.04848,0.0
3046,2020-02-16 08:41:12+00:00,43.99765094742179,12.197862155735493,100.4,26291.21,136.0,10.964,222.0,1,136.65,16.336641107534767,329.39232000000004,-0.656159999999943
3047,2020-02-16 08:41:13+00:00,43.99755480699241,12.197840111330152,100.4,26302.06,135.0,10.852,256.0,1,136.35,16.343383001727418,329.39232000000004,0.0
3048,2020-02-16 08:41:14+00:00,43.99745992384851,12.19781563617289,100.2,26312.76,135.0,10.693,134.0,1,136.15,16.35003169000957,328.73616000000004,-0.6561599999999999
3049,2020-02-16 08:41:15+00:00,43.997366800904274,12.197789568454027,100.2,26323.25,135.0,10.488,224.0,1,135.95,16.356549890017025,328.73616000000004,0.0
3050,2020-02-16 08:41:16+00:00,43.997275521978736,12.197764422744513,100.2,26333.57,135.0,10.329,242.0,1,135.8,16.362962456659254,328.73616000000004,0.0
3051,2020-02-16 08:41:17+00:00,43.99718575179577,12.197739109396935,100.2,26343.67,135.0,10.096,290.0,1,135.65,16.369238321299413,328.73616000000004,0.0
3052,2020-02-16 08:41:18+00:00,43.9970978256315,12.197715053334832,100.2,26353.74,135.0,10.068,412.0,1,135.55,16.37549554475748,328.73616000000004,0.0
3053,2020-02-16 08:41:19+00:00,43.99701098911464,12.197693008929491,100.2,26363.55,135.0,9.816,404.0,1,135.45,16.381591211304013,328.73616000000004,0.0
3054,2020-02-16 08:41:20+00:00,43.99692549370229,12.197672557085752,100.2,26373.26,136.0,9.704,430.0,1,135.4,16.387624740576882,328.73616000000004,0.0
3055,2020-02-16 08:41:21+00:00,43.99683941155672,12.197656882926822,100.2,26382.81,138.0,9.555,530.0,1,135.5,16.39355885021189,328.73616000000004,0.0
3056,2020-02-16 08:41:22+00:00,43.99675525724888,12.197637604549527,100.2,26392.18,138.0,9.368,292.0,1,135.6,16.3993811127543,328.73616000000004,0.0
3057,2020-02-16 08:41:23+00:00,43.996673030778766,12.197619834914804,100.2,26401.32,139.0,9.144,382.0,1,135.8,16.405060459567277,328.73616000000004,0.0
3058,2020-02-16 08:41:24+00:00,43.99659264832735,12.197602400556207,100.2,26410.35,139.0,9.032,550.0,1,136.0,16.410671455379223,328.73616000000004,0.0
3059,2020-02-16 08:41:25+00:00,43.996513187885284,12.197584379464388,100.2,26419.35,140.0,8.995,604.0,1,136.25,16.41626381000907,328.73616000000004,0.0
3060,2020-02-16 08:41:26+00:00,43.996434565633535,12.197566777467728,100.4,26428.23,140.0,8.883,556.0,1,136.5,16.421781599910524,329.39232000000004,0.6561599999999999
3061,2020-02-16 08:41:27+00:00,43.99635711684823,12.197550013661385,100.6,26436.94,141.0,8.706,468.0,1,136.8,16.42719375644674,330.04848,0.656159999999943
3062,2020-02-16 08:41:28+00:00,43.99628100916743,12.197533836588264,100.8,26445.54,142.0,8.603,526.0,1,137.1,16.43253756198193,330.70464,0.6561599999999999
3063,2020-02-16 08:41:29+00:00,43.99620557203889,12.19751656986773,101.0,26454.17,142.0,8.631,588.0,1,137.4,16.437900008699216,331.36080000000004,0.6561600000000567
3064,2020-02-16 08:41:30+00:00,43.99612988345325,12.197498800233006,101.4,26462.77,144.0,8.603,624.0,1,137.8,16.443243814234407,332.67312000000004,1.3123199999999997
3065,2020-02-16 08:41:31+00:00,43.99605461396277,12.197480108588934,101.6,26471.44,145.0,8.668,632.0,1,138.25,16.44863111586116,333.32928,0.656159999999943
3066,2020-02-16 08:41:32+00:00,43.99597875773907,12.197461249306798,102.0,26480.11,146.0,8.668,476.0,1,138.75,16.454018417487916,334.64160000000004,1.3123200000000566
3067,2020-02-16 08:41:33+00:00,43.99590265005827,12.197442054748535,102.2,26488.8,148.0,8.687,506.0,1,139.4,16.4594181465694,335.29776000000004,0.6561599999999999
3068,2020-02-16 08:41:34+00:00,43.99582645855844,12.197422105818987,102.8,26497.52,148.0,8.724,568.0,1,140.05,16.46483651683299,337.26624,1.9684799999999427
3069,2020-02-16 08:41:35+00:00,43.99575026705861,12.1974007319659,103.4,26506.25,149.0,8.724,526.0,1,140.75,16.47026110082394,339.23472000000004,1.9684800000000564
3070,2020-02-16 08:41:36+00:00,43.99567357264459,12.197380363941193,104.0,26515.08,150.0,8.836,478.0,1,141.5,16.47574782208856,341.20320000000004,1.9684799999999996
3071,2020-02-16 08:41:37+00:00,43.99559662677348,12.197359660640359,104.2,26523.88,150.0,8.799,436.0,1,142.25,16.481215902171076,341.85936000000004,0.6561599999999999
3072,2020-02-16 08:41:38+00:00,43.995519764721394,12.197337783873081,104.4,26532.76,151.0,8.873,410.0,1,143.05,16.486733692072526,342.51552000000004,0.6561599999999999
3073,2020-02-16 08:41:39+00:00,43.99544231593609,12.197315152734518,104.6,26541.65,151.0,8.892,462.0,1,143.85,16.492257695701344,343.17168,0.656159999999943
3074,2020-02-16 08:41:40+00:00,43.99536436423659,12.197293024510145,104.8,26550.62,152.0,8.976,356.0,1,144.65,16.497831409149093,343.82784,0.6561599999999999
3075,2020-02-16 08:41:41+00:00,43.99528649635613,12.197270141914487,105.2,26559.56,152.0,8.939,220.0,1,145.35,16.503386481414744,345.14016000000004,1.3123200000000566
3076,2020-02-16 08:41:42+00:00,43.9952084608376,12.197246504947543,105.4,26568.47,152.0,8.911,190.0,1,146.05,16.508922912498292,345.79632000000004,0.6561599999999999
3077,2020-02-16 08:41:43+00:00,43.9951310120523,12.19722337089479,105.6,26577.22,152.0,8.743,92.0,1,146.7,16.514359923943978,346.45248,0.656159999999943
3078,2020-02-16 08:41:44+00:00,43.995054652914405,12.197198895737529,106.0,26586.01,152.0,8.799,234.0,1,147.35,16.51982179029913,347.76480000000004,1.3123200000000566
3079,2020-02-16 08:41:45+00:00,43.99497804231942,12.197174252942204,106.2,26594.93,151.0,8.901,362.0,1,147.9,16.525364435110045,348.42096000000004,0.6561599999999999
3080,2020-02-16 08:41:46+00:00,43.994901180267334,12.197150867432356,106.4,26603.78,151.0,8.864,324.0,1,148.45,16.530863583829397,349.07712000000004,0.6561599999999999
3081,2020-02-16 08:41:47+00:00,43.99482389912009,12.19712907448411,106.4,26612.58,151.0,8.79,248.0,1,148.95,16.536331663911916,349.07712000000004,0.0
3082,2020-02-16 08:41:48+00:00,43.994746785610914,12.197109125554562,106.6,26621.43,150.0,8.864,302.0,1,149.35,16.541830812631265,349.73328,0.656159999999943
3083,2020-02-16 08:41:49+00:00,43.994669085368514,12.197091104462743,106.8,26630.37,150.0,8.939,408.0,1,149.75,16.547385884896915,350.38944000000004,0.6561600000000567
3084,2020-02-16 08:41:50+00:00,43.99458937346935,12.197074424475431,106.8,26639.39,150.0,9.013,330.0,1,150.05,16.552990666981497,350.38944000000004,0.0
3085,2020-02-16 08:41:51+00:00,43.99450999684632,12.197058415040374,107.0,26648.44,150.0,9.051,306.0,1,150.3,16.558614090248177,351.04560000000004,0.6561599999999999
3086,2020-02-16 08:41:52+00:00,43.99443103931844,12.197043495252728,107.0,26657.5,150.0,9.051,322.0,1,150.5,16.564243727242225,351.04560000000004,0.0
3087,2020-02-16 08:41:53+00:00,43.994352081790566,12.197027988731861,107.2,26666.57,150.0,9.069,222.0,1,150.6,16.569879577963636,351.70176000000004,0.6561599999999999
3088,2020-02-16 08:41:54+00:00,43.99427161552012,12.197012649849057,107.2,26675.72,150.0,9.163,198.0,1,150.7,16.575565138503986,351.70176000000004,0.0
3089,2020-02-16 08:41:55+00:00,43.99419190362096,12.196996724233031,107.4,26684.87,149.0,9.144,238.0,1,150.7,16.58125069904433,352.35792000000004,0.6561599999999999
3090,2020-02-16 08:41:56+00:00,43.994111185893416,12.196981385350227,107.6,26693.99,149.0,9.125,242.0,1,150.65,16.586917618402577,353.01408,0.656159999999943
3091,2020-02-16 08:41:57+00:00,43.994030468165874,12.196966130286455,107.6,26703.05,149.0,9.051,172.0,1,150.6,16.59254725539662,353.01408,0.0
3092,2020-02-16 08:41:58+00:00,43.99394975043833,12.196953222155571,107.6,26712.07,149.0,9.013,104.0,1,150.5,16.598152037481203,353.01408,0.0
3093,2020-02-16 08:41:59+00:00,43.993870289996266,12.196941571310163,107.6,26721.03,148.0,8.976,162.0,1,150.35,16.603719537201584,353.01408,0.0
3094,2020-02-16 08:42:00+00:00,43.9937908295542,12.196931261569262,107.8,26730.05,148.0,9.013,258.0,1,150.15,16.609324319286166,353.67024000000004,0.6561600000000567
3095,2020-02-16 08:42:01+00:00,43.993711452931166,12.196920700371265,107.8,26739.17,147.0,9.125,392.0,1,149.9,16.614991238644414,353.67024000000004,0.0
3096,2020-02-16 08:42:02+00:00,43.993632243946195,12.196909133344889,107.8,26748.34,148.0,9.163,306.0,1,149.7,16.62068922663949,353.67024000000004,0.0
3097,2020-02-16 08:42:03+00:00,43.99355194531381,12.196896728128195,107.8,26757.5,147.0,9.163,232.0,1,149.45,16.626381000907205,353.67024000000004,0.0
3098,2020-02-16 08:42:04+00:00,43.99346988648176,12.196884993463755,107.8,26766.65,147.0,9.153,280.0,1,149.2,16.63206656144755,353.67024000000004,0.0
3099,2020-02-16 08:42:05+00:00,43.99338682182133,12.1968740131706,107.8,26775.84,146.0,9.191,260.0,1,148.95,16.637776976897364,353.67024000000004,0.0
3100,2020-02-16 08:42:06+00:00,43.99330426007509,12.196862194687128,107.8,26785.03,146.0,9.191,304.0,1,148.7,16.643487392347172,353.67024000000004,0.0
3101,2020-02-16 08:42:07+00:00,43.993222787976265,12.196851465851068,107.8,26794.27,146.0,9.237,306.0,1,148.45,16.649228876433817,353.67024000000004,0.0
3102,2020-02-16 08:42:08+00:00,43.99314098060131,12.196841323748231,107.8,26803.55,146.0,9.275,340.0,1,148.25,16.654995215429928,353.67024000000004,0.0
3103,2020-02-16 08:42:09+00:00,43.993057664483786,12.196832187473774,107.8,26812.82,145.0,9.275,290.0,1,148.0,16.66075534069867,353.67024000000004,0.0
3104,2020-02-16 08:42:10+00:00,43.992974599823356,12.196822380647063,108.0,26822.14,144.0,9.312,314.0,1,147.7,16.666546534604247,354.32640000000004,0.6561599999999999
3105,2020-02-16 08:42:11+00:00,43.99289128370583,12.196814334020019,108.0,26831.47,144.0,9.331,330.0,1,147.4,16.67234394223719,354.32640000000004,0.0
3106,2020-02-16 08:42:12+00:00,43.99280771613121,12.196809137240052,108.0,26840.83,144.0,9.359,380.0,1,147.1,16.678159991052233,354.32640000000004,0.0
3107,2020-02-16 08:42:13+00:00,43.99272507056594,12.196802264079452,108.0,26850.06,144.0,9.237,318.0,1,146.8,16.68389526141151,354.32640000000004,0.0
3108,2020-02-16 08:42:14+00:00,43.99264242500067,12.19679782167077,108.0,26859.38,143.0,9.312,336.0,1,146.45,16.689686455317087,354.32640000000004,0.0
3109,2020-02-16 08:42:15+00:00,43.992559779435396,12.196799162775278,108.0,26868.78,144.0,9.396,372.0,1,146.2,16.695527359041595,354.32640000000004,0.0
3110,2020-02-16 08:42:16+00:00,43.992476714774966,12.196804778650403,108.0,26878.34,144.0,9.564,460.0,1,145.95,16.70146768240397,354.32640000000004,0.0
3111,2020-02-16 08:42:17+00:00,43.992392141371965,12.196813160553575,108.2,26888.16,144.0,9.825,542.0,1,145.7,16.707569562677868,354.98256000000003,0.6561599999999999
3112,2020-02-16 08:42:18+00:00,43.99230589158833,12.1968256495893,108.2,26898.13,144.0,9.965,438.0,1,145.45,16.713764648862266,354.98256000000003,0.0
3113,2020-02-16 08:42:19+00:00,43.99221804924309,12.196845347061753,108.2,26908.12,145.0,9.993,220.0,1,145.3,16.7199721625014,354.98256000000003,0.0
3114,2020-02-16 08:42:20+00:00,43.99212995544076,12.196870660409331,108.2,26918.13,145.0,10.012,220.0,1,145.15,16.726192103595263,354.98256000000003,0.0
3115,2020-02-16 08:42:21+00:00,43.99204186163843,12.196906199678779,108.2,26928.19,145.0,10.058,136.0,1,145.05,16.73244311332596,354.98256000000003,0.0
3116,2020-02-16 08:42:22+00:00,43.99195645004511,12.19694240950048,108.4,26938.39,145.0,10.198,222.0,1,144.9,16.73878111523979,355.63872000000003,0.6561599999999999
3117,2020-02-16 08:42:23+00:00,43.99187196046114,12.196983732283115,108.4,26948.74,145.0,10.348,352.0,1,144.8,16.745212323064116,355.63872000000003,0.0
3118,2020-02-16 08:42:24+00:00,43.99178705178201,12.197031173855066,108.4,26959.22,145.0,10.478,160.0,1,144.7,16.751724309344205,355.63872000000003,0.0
3119,2020-02-16 08:42:25+00:00,43.991704573854804,12.197085991501808,108.4,26969.77,144.0,10.553,166.0,1,144.6,16.75827979171586,355.63872000000003,0.0
3120,2020-02-16 08:42:26+00:00,43.99162385612726,12.19715254381299,108.4,26980.45,144.0,10.684,166.0,1,144.5,16.76491605254328,355.63872000000003,0.0
3121,2020-02-16 08:42:27+00:00,43.99154263548553,12.197230579331517,108.4,26991.31,142.0,10.852,232.0,1,144.3,16.771664160463295,355.63872000000003,0.0
3122,2020-02-16 08:42:28+00:00,43.99146149866283,12.197315404191613,108.4,27002.35,142.0,11.038,278.0,1,144.1,16.77852411547591,355.63872000000003,0.0
3123,2020-02-16 08:42:29+00:00,43.991381702944636,12.197404587641358,108.4,27013.39,142.0,11.038,220.0,1,143.95,16.785384070488522,355.63872000000003,0.0
3124,2020-02-16 08:42:30+00:00,43.99130123667419,12.197498381137848,108.4,27024.42,142.0,11.038,234.0,1,143.85,16.79223781177377,355.63872000000003,0.0
3125,2020-02-16 08:42:31+00:00,43.9912211894989,12.197591504082084,108.2,27035.35,142.0,10.926,266.0,1,143.75,16.799029415785352,354.98256000000003,-0.6561599999999999
3126,2020-02-16 08:42:32+00:00,43.99114139378071,12.197684794664383,108.2,27046.22,141.0,10.87,220.0,1,143.6,16.805783737432737,354.98256000000003,0.0
3127,2020-02-16 08:42:33+00:00,43.99106386117637,12.19777305610478,108.2,27057.09,142.0,10.87,236.0,1,143.5,16.812538059080122,354.98256000000003,0.0
3128,2020-02-16 08:42:34+00:00,43.9909864962101,12.197861401364207,108.2,27067.75,141.0,10.656,304.0,1,143.4,16.819161892452808,354.98256000000003,0.0
3129,2020-02-16 08:42:35+00:00,43.99090837687254,12.197950081899762,108.0,27078.51,141.0,10.768,294.0,1,143.25,16.82584786309916,354.32640000000004,-0.6561599999999999
3130,2020-02-16 08:42:36+00:00,43.99083176627755,12.198034571483731,107.6,27089.34,141.0,10.824,322.0,1,143.1,16.832577329837076,353.01408,-1.3123200000000566
3131,2020-02-16 08:42:37+00:00,43.9907533954829,12.198113277554512,107.4,27100.19,141.0,10.852,310.0,1,142.95,16.839319224029726,352.35792000000004,-0.656159999999943
3132,2020-02-16 08:42:38+00:00,43.990671671926975,12.198185613378882,107.4,27111.11,141.0,10.908,302.0,1,142.8,16.846104614313944,352.35792000000004,0.0
3133,2020-02-16 08:42:39+00:00,43.99058575741947,12.198250237852335,107.2,27121.98,141.0,10.88,276.0,1,142.6,16.852858935961326,351.70176000000004,-0.6561599999999999
3134,2020-02-16 08:42:40+00:00,43.99049657396972,12.198307486250997,107.2,27132.88,142.0,10.908,232.0,1,142.45,16.85963189879081,351.70176000000004,0.0
3135,2020-02-16 08:42:41+00:00,43.99040655232966,12.198356436565518,107.2,27143.68,142.0,10.796,192.0,1,142.3,16.866342724346627,351.70176000000004,0.0
3136,2020-02-16 08:42:42+00:00,43.99031569249928,12.198398346081376,107.2,27154.53,142.0,10.852,286.0,1,142.15,16.873084618539277,351.70176000000004,0.0
